Smiles,Adduct,CCS
O=C(COc1ccccc1C)NCCc1c[nH]c2c1cccc2,[M-H]-,170.12
O=C(COc1ccc(cc1)C(C)C)NCCc1c[nH]c2c1cccc2,[M-H]-,181.52
O=C(Cc1ccc(cc1)C)NCCc1c[nH]c2c1cccc2,[M-H]-,167.1
O=C(CN(S(=O)(=O)c1ccc2c(c1)cccc2)C)NCCc1c[nH]c2c1cccc2,[M-H]-,199.16
O=C(CSc1ncccn1)NCCc1c[nH]c2c1cccc2,[M-H]-,168.13
O=C(Cc1cscc1)NCCc1c[nH]c2c1cccc2,[M-H]-,162.81
CC(=CC1C(C1(C)C)C(=O)NCCc1c[nH]c2c1cccc2)C,[M-H]-,181.12
COc1c(OC)cccc1C(=O)NCCc1c[nH]c2c1cccc2,[M-H]-,175.01
O=C(c1cccc(c1C)C)NCCc1c[nH]c2c1cccc2,[M-H]-,172.07
Cc1ccc(c(c1)C)C(=O)NCCc1c[nH]c2c1cccc2,[M-H]-,174.59
O=C(CNC(=O)c1ccc(cc1)C)NCCc1c[nH]c2c1cccc2,[M-H]-,178.0
O=C(CNC(=O)c1ccc(cc1)Oc1ccccc1)NCCc1c[nH]c2c1cccc2,[M-H]-,203.81
O=C(CN1C(=O)NC(C1=O)(C)CCc1ccccc1)NCCc1c[nH]c2c1cccc2,[M-H]-,204.58
O=C(CN1C(=O)N(C2(C1=O)CCCCC2)C)NCCc1c[nH]c2c1cccc2,[M-H]-,194.52
O=C(CN1C(=O)NC2(C1=O)CCCCC2C)NCCc1c[nH]c2c1cccc2,[M-H]-,193.45
O=C(Cn1cnc2c(c1=O)oc1c2cccc1)NCCc1c[nH]c2c1cccc2,[M-H]-,205.58
CC1CCC2(CC1)NC(=O)N(C2=O)CC(=O)NCCc1c[nH]c2c1cccc2,[M-H]-,193.18
O=C(COc1ccc2c(c1)c1ccccc1o2)NCCc1c[nH]c2c1cccc2,[M-H]-,198.82
O=C(c1ccc2c(c1)OCO2)NCCc1c[nH]c2c1cccc2,[M-H]-,173.85
O=C(C1Cc2ccccc2CN1S(=O)(=O)C)NCCc1c[nH]c2c1cccc2,[M-H]-,193.74
O=C(c1ccccc1Oc1ccccc1)NCCc1c[nH]c2c1cccc2,[M-H]-,183.53
COc1cc(CCC(=O)NCCc2c[nH]c3c2cccc3)cc(c1OC)OC,[M-H]-,188.9
O=C(CCc1cccs1)NCCc1c[nH]c2c1cccc2,[M-H]-,169.13
COc1cc(OC)cc(c1)C(=O)NCCc1c[nH]c2c1cccc2,[M-H]-,178.4
Cc1cc(C)cc(c1)C(=O)NCCc1c[nH]c2c1cccc2,[M-H]-,173.72
CNc1snc(c1C(=O)NCCc1c[nH]c2c1cccc2)C,[M-H]-,174.99
O=C(CCOc1ccccc1)NCCc1c[nH]c2c1cccc2,[M-H]-,171.68
O=C(CCc1ccccc1)NCCc1c[nH]c2c1cccc2,[M-H]-,170.0
O=C(NCCc1c[nH]c2c1cccc2)CCCOc1ccc(cc1)C,[M-H]-,183.38
O=C(c1ccc(cc1)CS(=O)(=O)C)NCCc1c[nH]c2c1cccc2,[M-H]-,194.79
COCc1ccc(cc1)C(=O)NCCc1c[nH]c2c1cccc2,[M-H]-,179.98
O=C(NCCc1c[nH]c2c1cccc2)CCCN(S(=O)(=O)c1ccc(cc1)F)C,[M-H]-,194.4
O=C(c1ccc(cc1)OCC1CCCO1)NCCc1c[nH]c2c1cccc2,[M-H]-,204.55
O1CCN(CC1)Cc1nc(NCCc2c[nH]c3c2cccc3)c2c(n1)sc1c2CCCC1,[M-H]-,224.45
Cc1cc(NCCc2c[nH]c3c2cccc3)n2c(n1)ncn2,[M-H]-,173.41
O=c1ccc(c[nH]1)C(=O)NCCc1c[nH]c2c1cccc2,[M-H]-,167.07
O=C(c1cccc2c1nccc2)NCCc1c[nH]c2c1cccc2,[M-H]-,173.69
FC(COc1ccccc1NS(=O)(=O)c1ccc2c(c1)CCC2)(F)F,[M-H]-,180.47
FC(COc1ccccc1NS(=O)(=O)c1ccc2c(c1)OCCCO2)(F)F,[M-H]-,184.8
O=C(C1CC(=O)N(C1)c1cccc2c1cccc2)NCCc1ccc2c(c1)OCCO2,[M-H]-,206.98
O=C(C1CCN(CC1)c1ccc2n(n1)c(nn2)C(F)(F)F)NCCc1ccc2c(c1)OCCO2,[M-H]-,212.17
O=C(C1(CC1)c1ccccc1)NCCc1ccc2c(c1)OCCO2,[M-H]-,174.84
O=C(Nc1ccc(cc1)C)CSc1ccccc1C(=O)NCCc1ccc2c(c1)OCCO2,[M-H]-,220.43
O=C(CN1C(=O)N(C(=O)C1=O)C(C)C)NCCc1ccc2c(c1)OCCO2,[M-H]-,197.6
CSc1nc2n(n1)c(C)c(c(n2)C)CCC(=O)NCCc1ccc2c(c1)OCCO2,[M-H]-,212.12
COc1cc(ccc1OCC(=O)N1CCOCC1)C(=O)NCCc1ccc2c(c1)OCCO2,[M-H]-,220.86
O=C(CCC(=O)c1ccc(cc1)F)NCCc1ccc2c(c1)OCCO2,[M-H]-,194.32
O=C(CCC(=O)c1ccc2c(c1)CCCC2)NCCc1ccc2c(c1)OCCO2,[M-H]-,206.42
O=C(c1ccc2c(c1)cccc2)NCCc1ccc2c(c1)OCCO2,[M-H]-,179.84
O=C(N1CCN(CC1)C(=O)C1CCCO1)Nc1ccccc1N1CCc2c1cccc2,[M-H]-,204.02
COc1cccc(c1OC)C(c1c[nH]c2c1cccc2)CNS(=O)(=O)c1c(C)noc1C,[M-H]-,208.35
COc1c(OC)cccc1C(c1c[nH]c2c1cccc2)CNC(=O)C1CCC1,[M-H]-,194.9
COc1c(OC)cccc1C(c1c[nH]c2c1cccc2)CNS(=O)(=O)c1cccs1,[M-H]-,205.29
O=C(C(Oc1cccc(c1C)C)C)NNC(=O)c1ccccc1SCc1cscn1,[M-H]-,209.13
O=C(Cn1ccccc1=O)NCCc1ccc(cc1Cl)Cl,[M-H]-,181.24
O=C(COc1ccc2c(c1)oc(=O)cc2)NCCc1ccc(cc1Cl)Cl,[M-H]-,195.01
O=C(COc1ccc2c(c1)oc(=O)cc2C(F)(F)F)NCCc1ccc(cc1Cl)Cl,[M-H]-,203.98
CCCC(c1ccc(cc1Cl)Cl)CNC(=O)CN1C(=O)NC(C1=O)(CCC)c1ccccc1,[M-H]-,210.53
O=C(Cc1c[nH]c2c1cccc2)NCCOc1ccc(cc1C)C,[M-H]-,179.82
CC1OC(C)CN(C1)C(CNC(=O)c1nn(C)c(=O)c2c1cccc2)(C)C,[M-H]-,185.78
COc1cc(CCNC(=O)c2ccc(o2)C)c(cc1OC)Br,[M-H]-,187.12
Cn1nc(c(c1)C(=O)NCC(c1c(F)cccc1Cl)N1CCCC1)c1cccnc1,[M-H]-,212.87
OCC1OC(Oc2ccccc2Cl)C(C(C1O)O)NC(=O)C,[M-H]-,182.5
Clc1ccccc1Oc1ccccc1NC(=O)c1c(C)onc1C,[M-H]-,174.3
O=C(C1CC(=O)N(C1)C1CC1)NCC(c1c[nH]c2c1cccc2)c1ccccc1Cl,[M-H]-,210.27
O=C(Cc1c(C)noc1C)NCC(c1c[nH]c2c1cccc2)c1ccccc1Cl,[M-H]-,202.57
CN(C(c1ccccc1Cl)CNc1ncnc2c1c(C)c(s2)C)C,[M-H]-,186.75
O=C(Cn1cnc2c(c1=O)c(cs2)c1cccs1)NCC(c1ccccc1Cl)N1CCCC1,[M-H]-,225.45
Oc1nc2ccccc2c(c1)C(=O)N(CCOc1ccccc1F)C,[M-H]-,177.22
O=C(CC1Sc2ccccc2NC1=O)NCCc1ccccc1F,[M-H]-,174.11
Fc1ccccc1CCNS(=O)(=O)C=Cc1ccccc1,[M-H]-,173.58
O=C(CCc1c[nH]c2c1cccc2)NCCc1ccccc1F,[M-H]-,169.31
O=C(NCCc1ccccc1F)CCCc1c[nH]c2c1cccc2,[M-H]-,172.85
O=C(C1CC(=O)N(C1)CC(F)(F)F)NCCc1ccccc1F,[M-H]-,181.44
O=C(Cc1c(C)noc1C)NCCc1ccc2c(c1)OCO2,[M-H]-,172.08
O=C(C1(C)CC1(Cl)Cl)NCCc1ccc2c(c1)OCO2,[M-H]-,181.99
O=C(COc1ccccc1c1ccccc1)NCCc1ccc2c(c1)OCO2,[M-H]-,206.41
O=C(CCn1cncn1)NCCc1ccc2c(c1)OCO2,[M-H]-,170.12
O=S(=O)(C1=Cc2c(CC1)cccc2)NCCc1ccc2c(c1)OCO2,[M-H]-,184.84
COc1ccc(cc1CCNC(=O)c1ccoc1)C,[M-H]-,162.03
COCCOc1ccc(cc1NS(=O)(=O)c1ccc(cc1)C)C(F)(F)F,[M-H]-,183.25
COCCOc1ccc(cc1NC(=O)c1ccco1)C(F)(F)F,[M-H]-,170.11
COc1ccccc1C(N1CCCC1)CNc1nc2c(s1)cccc2,[M-H]-,189.98
COc1ccccc1C(N1CCCC1)CNc1nc(nc2c1cccc2)c1cccnc1,[M-H]-,210.88
COc1ccccc1CCNc1ccc(cn1)S(=O)(=O)N1CCOCC1,[M-H]-,192.28
O=C(c1ccc(cc1)c1ccccc1)Nc1ccccc1N1CCCC1=O,[M-H]-,195.67
O=C1CCCN1c1ccccc1NC(=O)c1csc(n1)c1cccs1,[M-H]-,188.84
O=C1CCCN1c1ccccc1NS(=O)(=O)c1ccc2c(c1)OCCCO2,[M-H]-,184.97
O=C1CCCN1c1ccccc1NC(=O)c1cccc(c1)S(=O)(=O)NCc1cccs1,[M-H]-,199.65
O=C1CCCN1c1ccccc1NC(=O)c1ccc(cc1)n1cnnn1,[M-H]-,187.03
CCOc1cc(CCNC(=O)c2ccc3c(c2)OCCO3)ccc1OCC,[M-H]-,204.99
CCOc1cc(CCNC(=O)COc2cccc(c2)n2cnnn2)ccc1OCC,[M-H]-,200.37
CCOc1cc(CCNC(=O)c2cocc2)ccc1OCC,[M-H]-,139.82
Cc1cc(C)cc(c1)C(=O)NCC(=O)N1CCc2c(C1)cccc2,[M-H]-,187.87
CC(C(N1CCc2c(C1)cccc2)CNC(=O)c1ccc2c(c1)OCO2)C,[M-H]-,204.01
COc1cc(ccc1OC)C(N1CCOCC1)CNc1nc(nc2c1cccc2)c1cccnc1,[M-H]-,225.35
COc1cc(CCNC(=O)c2ccc3c(c2)nc[nH]3)ccc1OC,[M-H]-,175.35
COc1cc(CCNC(=O)CN2C(=O)CSc3c2cccc3)ccc1OC,[M-H]-,195.8
COc1cc(CCNC(=O)CSc2nnnn2c2cccc(c2)F)ccc1OC,[M-H]-,199.97
COc1ccc(cc1OC)CCNC(=O)CN1C(=O)CC2(C1=O)CCCCC2,[M-H]-,203.97
COc1cc(CCNC(=O)c2cc(ccc2OC)S(=O)(=O)N)ccc1OC,[M-H]-,196.71
COc1cc(OC)cc(c1)C(=O)N(CCc1ccc(c(c1)OC)OC)C,[M-H]-,185.24
COc1cc(OC)cc(c1)C(=O)NCC(=O)N1CC(C)CC(C1)C,[M-H]-,183.61
COc1ccc(cc1S(=O)(=O)N1CCOCC1)CC(=O)Nc1ccccc1n1nc(cc1C)C,[M-H]-,204.85
Cc1nn(c(c1)C)c1ccccc1NC(=O)c1ccc(c(c1)S(=O)(=O)N1CCOCC1)C,[M-H]-,202.66
Clc1cccc(c1)C(N1CCCC1)CNC(=O)c1oc2c(c1CSc1ncccn1)cccc2,[M-H]-,224.38
O=C(C1CCCN1S(=O)(=O)c1ccc(cc1)F)NCCc1cccc(c1)Cl,[M-H]-,198.28
O=C(Cc1c[nH]c2c1cccc2)NCCc1cccc(c1)Cl,[M-H]-,171.57
Clc1cccc(c1)CCNC(=O)N1CCc2c(C1)ccs2,[M-H]-,184.05
O=C(Nc1cc(nn1c1nc(C)cc(n1)C)C)CSc1nncn1C,[M-H]-,182.61
O=C(Nc1cc(nn1c1nc(C)cc(n1)C)C)CSc1nnc(s1)C,[M-H]-,186.33
Brc1ccc(o1)C(=O)NCC(=O)N1CCN(CC1)C(=O)c1ccccc1,[M-H]-,200.48
Cc1ccc(cc1)S(=O)(=O)N(CC(=O)N1CCN(CC1)C(=O)c1ccccc1)Cc1ccco1,[M-H]-,188.3
O=C(c1ccccc1N(C(=O)c1cccs1)C)N1CCN(CC1)Cc1ccccc1,[M-H]-,205.12
COc1cc(ccc1OC)C(=O)NCC(=O)N1CCC(CC1)Cc1ccccc1,[M-H]-,205.69
O=C(N1CCC(CC1)Cc1ccccc1)CN(S(=O)(=O)c1ccccc1)Cc1ccco1,[M-H]-,225.33
O=C(Nc1cc(ccc1Oc1ccc(cc1)Br)C(F)(F)F)CN1CCNC(=O)C1,[M-H]-,193.4
CN1CCN(CC1)CC(=O)Nc1cc(ccc1Oc1ccc(cc1)Br)C(F)(F)F,[M-H]-,197.31
Brc1ccc(cc1)OCCN(C(=O)c1cc(O)nc2c1cccc2)C,[M-H]-,185.05
OCC1OC(Oc2ccc(cc2)Cl)C(C(C1O)O)NC(=O)C,[M-H]-,185.96
Clc1ccc(cc1)OCCNc1ncnc2c1cnn2C,[M-H]-,181.62
Clc1ccc(cc1)OCCNC(=O)c1ccc2c(c1)OCCO2,[M-H]-,192.1
Clc1ccc(cc1)OCCN(C(=O)CSc1nnnn1C1CC1)C,[M-H]-,194.96
O=C(CSc1nnc(n1C1CC1)N1CCOCC1)NCCOc1ccc(cc1)Cl,[M-H]-,210.68
COc1cc(OC)cc(c1)C(=O)N(CCOc1ccc(cc1)Cl)C,[M-H]-,184.35
Clc1ccc(cc1)OCCN(C(=O)c1ccc([nH]c1=O)c1ccccn1)C,[M-H]-,192.42
Clc1ccc(cc1)OCCN(C(=O)c1cc(nc2c1cnn2Cc1ccncc1)c1ccccc1)C,[M-H]-,214.17
Clc1ccc(cc1)CCNC(=O)Cn1cnc2c1c(=O)n(C)c(=O)n2C,[M-H]-,198.11
O=C(Cc1c[nH]c2c1cccc2)NCCc1ccc(cc1)Cl,[M-H]-,170.73
O=C(Cn1ccccc1=O)NCCc1ccc(cc1)Cl,[M-H]-,169.87
O=C(Cc1cccc(c1)F)NCCc1ccc(cc1)Cl,[M-H]-,176.05
CSCCC1NC(=O)N(C1=O)CC(=O)NCCc1ccc(cc1)Cl,[M-H]-,186.24
O=C(CCc1c[nH]c2c1cccc2)NCCc1ccc(cc1)Cl,[M-H]-,174.52
CCOc1cc(ccc1OCC)C(=O)NCCc1ccc(cc1)Cl,[M-H]-,193.17
COc1cc(OC)cc(c1)C(=O)NCCc1ccc(cc1)Cl,[M-H]-,182.34
O=C(CCN1C(=O)NC2(C1=O)CCCC2)NCCc1ccc(cc1)Cl,[M-H]-,185.96
O=C(CCC(=O)N1CCN(CC1)S(=O)(=O)c1ccc(cc1)C)NCCc1ccc(cc1)Cl,[M-H]-,218.01
O=C(C(c1ccccc1)NC(=O)c1cccs1)N1CCN(CC1)C(=O)C1CC1,[M-H]-,199.34
O=C(c1ccc(cc1)c1ccccc1)NCC(=O)N1CCN(CC1)C(=O)C1CC1,[M-H]-,214.66
CCOc1ccc(cc1)OCCNC(=O)CCn1c(=O)n(c2c1cccc2)C,[M-H]-,209.15
CCOc1ccc(cc1)Oc1ccccc1NC(=O)c1ccco1,[M-H]-,176.36
CCOc1ccc(cc1)Oc1ccccc1NC(=O)C1CCOCC1,[M-H]-,182.46
CCN1CCN(CC1)c1ccccc1NC(=O)c1ccc(cc1)n1cccn1,[M-H]-,197.99
Fc1ccc(cc1)S(=O)(=O)Nc1ccccc1NS(=O)(=O)c1cc(C)ccc1C,[M-H]-,190.61
O=C(Nc1cc(ccc1Oc1ccc(cc1)F)S(=O)(=O)N1CCOCC1)Cc1cccs1,[M-H]-,205.37
Fc1ccc(cc1)OCCN(C(=O)c1cn(nc1c1cccnc1)c1ccccc1)C,[M-H]-,221.92
Fc1ccc(cc1)C(N1CCOCC1)CNC(=O)c1cn(nc1c1ccccc1)c1ccccc1,[M-H]-,229.85
Fc1ccc(cc1)C(N1CCOCC1)CNC(=O)c1cc2c(o1)cccc2,[M-H]-,201.12
Fc1ccc(cc1)C(N1CCOCC1)CNC(=O)c1cn(nc1c1cccs1)c1ccccc1,[M-H]-,229.44
Fc1ccc(cc1)C(N1CCOCC1)CNC(=O)c1cccnc1Sc1ccccc1,[M-H]-,216.53
Fc1ccc(cc1)C(N1CCOCC1)CNc1nc(nc2c1cccc2)c1cccnc1,[M-H]-,207.68
Fc1ccc(cc1)C(N1CCOCC1)CNC(=O)c1cc(nc2c1cccc2)c1ccncc1,[M-H]-,222.74
O=C(Nc1cc(nn1c1ccc(cc1)F)C)CN1CCCC1c1ccccc1,[M-H]-,195.9
COc1cccc(c1)C1(C)NC(=O)N(C1=O)CC(=O)NCCc1ccc(cc1)F,[M-H]-,194.72
O=C(CN1C(=O)NC(C1=O)(C)c1cccc2c1cccc2)NCCc1ccc(cc1)F,[M-H]-,196.21
O=C(CN(S(=O)(=O)C)c1ccccc1C)NCCc1ccc(cc1)F,[M-H]-,191.99
Fc1ccc(cc1)CCNS(=O)(=O)c1ccc(cc1)S(=O)(=O)C,[M-H]-,181.04
O=C(c1ccc2c(c1)OCO2)NCCOc1ccc(cc1)C(C)C,[M-H]-,200.39
COc1ccc(cc1)OCCN(C(=O)c1cc2c([nH]1)cccc2)C,[M-H]-,177.71
COc1ccc(cc1)C(N1CCOCC1)CNc1nnnn1c1ccccc1,[M-H]-,198.65
COc1ccc(cc1)C(N1CCOCC1)CNC(=O)c1cn(nc1c1cccnc1)c1ccccc1,[M-H]-,235.58
COc1ccc(cc1)C(N1CCOCC1)CNC(=O)c1ccccc1N1CCCC1=O,[M-H]-,217.26
COc1ccc(cc1)C(N1CCOCC1)CNC(=O)C(c1ccccc1)c1ccccc1,[M-H]-,218.45
COc1ccc(cc1)C(N1CCOCC1)CNC(=O)Cn1c(nc2c1cccc2)c1cscn1,[M-H]-,221.94
COc1ccc(cc1)C(N1CCOCC1)CNC(=O)c1sc(nc1c1ccccc1)C,[M-H]-,219.43
COc1ccc(cc1)C(N1CCOCC1)CNC(=O)c1cccc(c1)Oc1ccccc1,[M-H]-,220.35
COc1ccc(cc1)C(N1CCOCC1)CNC(=O)c1ccc(cc1)OCC1CCCO1,[M-H]-,230.98
COc1ccc(cc1)C(N1CCOCC1)CNC(=O)c1ccc(cc1)CN1CCCC1=O,[M-H]-,227.67
COc1ccc(cc1)C(N1CCOCC1)CNC(=O)c1sc(nc1C)c1cccs1,[M-H]-,221.92
COc1ccc(cc1)C(N1CCOCC1)CNC(=O)c1sc(nc1C)c1cscc1,[M-H]-,223.07
COc1ccc(cc1)C(N1CCCCC1)CNC(=O)c1ccc2c(c1)OCCO2,[M-H]-,206.38
COc1ccc(cc1)C(N1CCCCC1)CNS(=O)(=O)c1ccc2c(c1)OCCCO2,[M-H]-,212.3
COc1ccc(cc1)C(N1CCCC1)CNC(=O)c1ccccc1SCc1ccsc1,[M-H]-,207.41
COc1ccc(cc1)C(N1CCCC1)CNC(=O)Cn1cnc2c(c1=O)c(cs2)c1cccs1,[M-H]-,229.35
COc1ccc(cc1)C(N1CCCC1)CNC(=O)c1csc(n1)c1ccccc1,[M-H]-,193.36
COc1ccc(cc1)C(N1CCCC1)CNC(=O)N1CCN(CC1)c1ccc(cn1)C(F)(F)F,[M-H]-,223.78
CNC(=O)NC(=O)CNc1ccccc1C(=O)NCCc1ccc(cc1)OC,[M-H]-,189.95
CCCc1cc(=O)[nH]c(n1)SCC(=O)NCCc1ccc(cc1)OC,[M-H]-,183.13
COc1ccc(cc1)CCNC(=O)Cn1cc(ccc1=O)C(F)(F)F,[M-H]-,189.33
COc1ccc(cc1)CCNC(=O)CSc1nnc(n1c1ccccc1)c1cccs1,[M-H]-,218.08
COc1ccc(cc1)CCNC(=O)c1ccccc1NC(=O)CSc1nnc(o1)c1ccccc1,[M-H]-,211.2
COc1ccc(cc1)CCNC(=O)c1ccc(cc1)OC(F)(F)F,[M-H]-,180.44
COc1ccc(cc1)CCNC(=O)c1ccc(cc1)S(=O)(=O)N,[M-H]-,179.42
O=C(C1CCC1)NCCNS(=O)(=O)c1ccc(cc1)C,[M-H]-,174.54
O=C(Nc1ccccc1Oc1ccc(cc1)C)Cc1csc(n1)N1CCCC1=O,[M-H]-,192.06
O=C1COc2c(N1)cc(cc2)C(=O)Nc1ccccc1Oc1ccc(cc1)C,[M-H]-,183.9
CN1CCN(CC1)c1ccc(cc1NC(=O)c1ccccn1)C(F)(F)F,[M-H]-,194.13
CN1CCN(CC1)c1ccccc1NC(=O)Cc1csc2n1cc(n2)c1ccccc1,[M-H]-,211.78
CN1CCN(CC1)c1ccccc1NS(=O)(=O)c1ccc2c(c1)OCCCO2,[M-H]-,195.95
CN1CCN(CC1)c1ccccc1NC(=O)C=Cc1ccccc1,[M-H]-,183.96
CC1CCN(CC1)C(c1cccs1)CNC(=O)Cc1csc(n1)c1cccs1,[M-H]-,210.56
CC1CCN(CC1)C(c1cccs1)CNS(=O)(=O)c1ccc2c(c1)OCCCO2,[M-H]-,207.09
O=C(c1ccccc1c1ccccc1)NCCc1ccc(cc1)S(=O)(=O)N,[M-H]-,187.67
O=C(C(NC1=NS(=O)(=O)c2c1cccc2)C)NCCc1c(C)cc(cc1C)C(C)(C)C,[M-H]-,211.9
Cc1cc(cc(c1CCNS(=O)(=O)c1ccc2c(c1)oc(=O)n2C)C)C(C)(C)C,[M-H]-,205.66
CC(=O)NCCc1ccc(s1)C(=O)CSc1nc2c(o1)ccc(c2)Cl,[M-H]-,199.77
O=C(Nc1ccc(cc1c1[nH]nc(n1)C1CC1)C)CNC(=O)C1CC1,[M-H]-,186.84
Cc1ccc(c(c1)c1[nH]nc(n1)C1CC1)NC(=O)c1cccc(c1)CS(=O)(=O)C,[M-H]-,200.38
COc1cc(c(cc1OC)F)S(=O)(=O)Nc1ccccc1c1[nH]nc(n1)C1CC1,[M-H]-,195.23
Fc1ccc(c(c1)C)S(=O)(=O)Nc1ccccc1c1[nH]nc(n1)C1CC1,[M-H]-,186.14
Cc1ccc(o1)C(N1CCOCC1)CNc1ncnc2c1cnn2c1ccccc1,[M-H]-,215.07
COc1cc2CN(CCc2cc1OC)C(=O)CNC(=O)C12CC3CC(C2)CC(C1)C3,[M-H]-,206.72
O=C(c1sccc1S(=O)(=O)N1CCOCC1)NCCC12CC3CC(C2)CC(C1)C3,[M-H]-,210.63
O=C(c1c(C)noc1C)NCCC12CC3CC(C2)CC(C1)C3,[M-H]-,178.07
O=C(N1CCCCCC1)CNC(=O)c1ccc2c(c1)OCO2,[M-H]-,187.7
FC(Oc1cccc(c1)C(=O)NCC(=O)N1CCCCCC1)F,[M-H]-,175.01
O=C(C1CCC1)Nc1cc(ccc1N1CCCCCC1)S(=O)(=O)N1CCOCC1,[M-H]-,205.04
O=C(Nc1cc(Cl)ccc1N1CCCCCC1)CCNC(=O)C,[M-H]-,184.49
CN(S(=O)(=O)c1ccc(cc1)C)CC(=O)N1CCC1,[M-H]-,195.88
O=C(Cn1cnc2c1c(=O)n(C)c(=O)n2C)Nc1ccccc1SCc1ccccc1,[M-H]-,200.62
O=S(=O)(c1ccc2c(c1)OCCO2)Nc1ccccc1SCc1ccccc1,[M-H]-,195.33
O=C(Nc1ccccc1SCc1ccccc1)Cn1nnc(n1)c1cccs1,[M-H]-,193.94
Cc1onc(c1S(=O)(=O)Nc1ccccc1SCc1ccccc1)C,[M-H]-,181.0
O=C(CCC(=O)c1cccs1)NCCC(=O)NC1CCCCCC1,[M-H]-,194.73
O=C(c1c[nH]c2c1cccc2)NCCC1=CCCCC1,[M-H]-,168.62
O=C(Cc1c[nH]c2c1cccc2)NCCC1=CCCCC1,[M-H]-,165.59
O=C(CN1C(=O)NC(C1=O)(C)c1ccccc1)NCCC1=CCCCC1,[M-H]-,184.82
O=C(C(Oc1ccc2c(c1)oc(=O)cc2C)C)NCCC1=CCCCC1,[M-H]-,199.2
O=C(CSc1nnc(s1)C)NCCC1=CCCCC1,[M-H]-,184.2
O=C(CN1C(=O)N(C(C1=O)C)c1ccc(cc1)C)NCCC1=CCCCC1,[M-H]-,189.99
C=CCn1c(SCC(=O)NCCC2=CCCCC2)nnc1c1ccncc1,[M-H]-,200.65
O=C(CSc1nnc(n1c1ccccc1)c1ccncc1)NCCC1=CCCCC1,[M-H]-,212.47
O=C(C(Sc1ccc(cn1)C(F)(F)F)C)NCCC1=CCCCC1,[M-H]-,192.33
O=C(CCc1c[nH]c2c1cccc2)NCCC1=CCCCC1,[M-H]-,170.48
O=C(CCN1C(=O)NC2(C1=O)CCCC2)NCCC1=CCCCC1,[M-H]-,181.7
O=C(c1ccc(cc1)S(=O)(=O)N(C)C)NCCC1=CCCCC1,[M-H]-,193.0
O=C(c1ccc(c(c1)S(=O)(=O)N1CCOCC1)F)NCCC1=CCCCC1,[M-H]-,198.97
O=C(C1CC2CCCC(C1)C2=O)NCCC1=CCCCC1,[M-H]-,175.12
COc1ccc(cc1)S(=O)(=O)N1CCC(CC1)C(=O)Nc1ccccc1C(=O)NC1CCCC1,[M-H]-,209.28
O=C(c1ccc(o1)Cn1ccccc1=O)Nc1ccccc1C(=O)NC1CCCC1,[M-H]-,199.86
Cc1ccc(cc1)S(=O)(=O)N1CCCCC1C(=O)Nc1ccccc1C(=O)NC1CC1,[M-H]-,196.13
O=C(C1CCN(CC1)c1ccc2n(n1)c(nn2)C(F)(F)F)Nc1ccccc1C(=O)NC1CC1,[M-H]-,214.66
O=C(c1cc2ccccc2oc1=O)Nc1ccccc1C(=O)NC1CC1,[M-H]-,183.31
O=C(c1cncn1c1ccccc1)Nc1ccccc1C(=O)NC1CC1,[M-H]-,183.19
O=C(c1ccc(cc1)n1cncn1)Nc1ccccc1C(=O)NC1CC1,[M-H]-,185.88
Cc1cc(C)n2c(n1)nc(n2)C(=O)Nc1ccccc1C(=O)NC1CC1,[M-H]-,188.87
CCN(CCNC(=O)c1ccc2c(c1)OCCO2)CC,[M-H]-,170.62
CCN(CCNS(=O)(=O)c1ccccc1F)CC,[M-H]-,164.75
CCN(CCNC(=O)c1ccc(cc1)NC(=O)c1ccccc1C)CC,[M-H]-,202.4
CCN(CCNC(=O)c1ccc(cc1)NC(=O)Cc1ccccc1)CC,[M-H]-,204.21
CCN(CCNC(=O)c1ccc(cc1)NC(=O)c1cccc(c1)C)CC,[M-H]-,205.06
CCN(CCNC(=O)c1ccc(cc1)NC(=O)Cc1cccc2c1cccc2)CC,[M-H]-,229.34
CCN(CCNC(=O)c1ccc(cc1)NC(=O)c1ccc(cc1)OC(F)(F)F)CC,[M-H]-,213.86
OC1CC(N(C1)S(=O)(=O)c1ccc(cc1)F)C(=O)Nc1ccccc1OC(F)F,[M-H]-,180.47
O=C(Cn1c(=O)oc2c1cccc2)Nc1ccccc1OC(F)F,[M-H]-,168.48
COc1cccc(c1)CC(=O)Nc1ccccc1OC(F)F,[M-H]-,167.39
CSc1ncccc1C(=O)Nc1ccccc1OC(F)F,[M-H]-,164.83
COc1c(ccc(c1OC)OC)C(=O)Nc1ccccc1OC(F)F,[M-H]-,179.93
FC(Oc1ccccc1NS(=O)(=O)c1ccc2c(c1)CCC2)F,[M-H]-,172.4
COc1cccc(c1)CSCC(=O)Nc1ccccc1OC(F)F,[M-H]-,174.22
O=C(Nc1ccccc1OC(F)F)CSc1nncn1c1ccccc1C,[M-H]-,179.36
FC(Oc1ccccc1NC(=O)c1cc2ccccc2oc1=O)F,[M-H]-,172.02
FC(Oc1ccccc1NS(=O)(=O)c1cccc(c1)F)F,[M-H]-,159.05
FC(Oc1ccccc1NC(=O)C12CC3CC(C1)CC(C2)(C3)O)F,[M-H]-,176.14
COc1cccc(c1)C(=O)Nc1ccccc1OC(F)F,[M-H]-,162.06
FC(Oc1ccccc1NC(=O)c1cccc(c1)C)F,[M-H]-,158.89
